transaction_id,parent,parent_type,child,child_type,rel_type,date
2153-12_tr_01,Government of Sri Lanka,government,Minister of Defence,minister,AS_MINISTER,2019-12-10
2153-12_tr_02,Government of Sri Lanka,government,"Minister of Finance, Economic and Policy Development",minister,AS_MINISTER,2019-12-10
2153-12_tr_03,Government of Sri Lanka,government,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,AS_MINISTER,2019-12-10
2153-12_tr_04,Government of Sri Lanka,government,"Minister of Urban Development, Water Supply and Housing Facilities",minister,AS_MINISTER,2019-12-10
2153-12_tr_05,Government of Sri Lanka,government,"Minister of Justice, Human Rights & Law Reforms",minister,AS_MINISTER,2019-12-10
2153-12_tr_06,Government of Sri Lanka,government,Minister of Community Empowerment and Estate Infrastructure Development,minister,AS_MINISTER,2019-12-10
2153-12_tr_07,Government of Sri Lanka,government,Minister of Foreign Relations,minister,AS_MINISTER,2019-12-10
2153-12_tr_08,Government of Sri Lanka,government,"Minister of Skills Development, Employment and Labour Relations ",minister,AS_MINISTER,2019-12-10
2153-12_tr_09,Government of Sri Lanka,government,Minister of Fisheries & Aquatic Resources,minister,AS_MINISTER,2019-12-10
2153-12_tr_10,Government of Sri Lanka,government,Minister of Women & Child Affairs and Social Security,minister,AS_MINISTER,2019-12-10
2153-12_tr_11,Government of Sri Lanka,government,Minister of Healthcare and Indigenous Medical Services,minister,AS_MINISTER,2019-12-10
2153-12_tr_12,Government of Sri Lanka,government,Minister of Information and Communication Technology,minister,AS_MINISTER,2019-12-10
2153-12_tr_13,Government of Sri Lanka,government,"Minister of Higher Education, Technology and Innovation",minister,AS_MINISTER,2019-12-10
2153-12_tr_14,Government of Sri Lanka,government,"Minister of Public Administration, Home Affairs, Provincial Councils & Local Government",minister,AS_MINISTER,2019-12-10
2153-12_tr_15,Government of Sri Lanka,government,"Minister of Mahaweli, Agriculture, Irrigation and Rural Development",minister,AS_MINISTER,2019-12-10
2153-12_tr_16,Government of Sri Lanka,government,"Minister of Internal Trade, Food Security and Consumer Welfare",minister,AS_MINISTER,2019-12-10
2153-12_tr_17,Government of Sri Lanka,government,Minister of Education,minister,AS_MINISTER,2019-12-10
2153-12_tr_18,Government of Sri Lanka,government,Minister of Sports & Youth Affairs,minister,AS_MINISTER,2019-12-10
2153-12_tr_19,Government of Sri Lanka,government,Minister of Roads and Highways,minister,AS_MINISTER,2019-12-10
2153-12_tr_20,Government of Sri Lanka,government,Minister of Ports & Shipping,minister,AS_MINISTER,2019-12-10
2153-12_tr_21,Government of Sri Lanka,government,Minister of Small & Medium Business and Enterprise Development,minister,AS_MINISTER,2019-12-10
2153-12_tr_22,Government of Sri Lanka,government,Minister of Industries and Supply Chain Management,minister,AS_MINISTER,2019-12-10
2153-12_tr_23,Government of Sri Lanka,government,Minister of Transport Services Management,minister,AS_MINISTER,2019-12-10
2153-12_tr_24,Government of Sri Lanka,government,Minister of Power & Energy,minister,AS_MINISTER,2019-12-10
2153-12_tr_25,Government of Sri Lanka,government,Minister of Environment and Wildlife Resources,minister,AS_MINISTER,2019-12-10
2153-12_tr_26,Government of Sri Lanka,government,Minister of Lands & Land Development,minister,AS_MINISTER,2019-12-10
2153-12_tr_27,Government of Sri Lanka,government,Minister of Plantation Industries and Export Agriculture,minister,AS_MINISTER,2019-12-10
2153-12_tr_28,Government of Sri Lanka,government,Minister of Industrial Export and Investment Promotion,minister,AS_MINISTER,2019-12-10
2153-12_tr_29,Government of Sri Lanka,government,Minister of Tourism and Civil Aviation,minister,AS_MINISTER,2019-12-10
2153-12_tr_30,Minister of Defence,minister,Office of the Chief of Defence Staff,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_31,Minister of Defence,minister,Sri Lanka Army,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_32,Minister of Defence,minister,Sri Lanka Navy,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_33,Minister of Defence,minister,Sri Lanka Air Force,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_34,Minister of Defence,minister,Sri Lanka Police,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_35,Minister of Defence,minister,Department of Civil Security,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_36,Minister of Defence,minister,State Intelligence Service,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_37,Minister of Defence,minister,Ranaviru Seva Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_38,Minister of Defence,minister,Sir John Kotelawala Defence University,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_39,Minister of Defence,minister,Defence Services Command and Staff College,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_40,Minister of Defence,minister,Defence Services School,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_41,Minister of Defence,minister,National Cadet Corps,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_42,Minister of Defence,minister,National Defence Fund,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_43,Minister of Defence,minister,Defence Research and Development Centre,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_44,Minister of Defence,minister,Sri Lanka Institute of National Defence Studies,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_45,Minister of Defence,minister,Coast Guard Department of Sri Lanka,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_46,Minister of Defence,minister,Lanka Logistics Limited,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_47,Minister of Defence,minister,Rakna Arakshana Lanka Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_48,Minister of Defence,minister,National Dangerous Drugs Control Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_49,Minister of Defence,minister,Department of Immigration and Emigration,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_50,Minister of Defence,minister,Department of Registration of Persons,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_51,Minister of Defence,minister,National Media Centre,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_52,Minister of Defence,minister,Secretariat for Non-Governmental Organizations,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_53,Minister of Defence,minister,The Telecommunications Regulatory Commission of Sri Lanka,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_54,Minister of Defence,minister,Information and Communication Technology Agency of Sri Lanka,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_55,Minister of Defence,minister,Sri Lanka Computer Emergency Readiness Team,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_56,Minister of Defence,minister,National Disaster Management Council,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_57,Minister of Defence,minister,Disaster Management Centre,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_58,Minister of Defence,minister,National Disaster Relief Services Centre,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_59,Minister of Defence,minister,Department of Meteorology,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_60,Minister of Defence,minister,National Building Research Organization,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_61,"Minister of Finance, Economic and Policy Development",minister,National Planning Department,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_62,"Minister of Finance, Economic and Policy Development",minister,General Treasury,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_63,"Minister of Finance, Economic and Policy Development",minister,Department of Fiscal Policy,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_64,"Minister of Finance, Economic and Policy Development",minister,Department of National Budget,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_65,"Minister of Finance, Economic and Policy Development",minister,Department of Management Services,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_66,"Minister of Finance, Economic and Policy Development",minister,Department of Public Enterprises,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_67,"Minister of Finance, Economic and Policy Development",minister,Department of External Resources,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_68,"Minister of Finance, Economic and Policy Development",minister,Department of Public Finance,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_69,"Minister of Finance, Economic and Policy Development",minister,Department of Treasury Operations,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_70,"Minister of Finance, Economic and Policy Development",minister,Department of Public Accounts,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_71,"Minister of Finance, Economic and Policy Development",minister,Department of Trade and Investment Policies,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_72,"Minister of Finance, Economic and Policy Development",minister,Department of Development Finance,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_73,"Minister of Finance, Economic and Policy Development",minister,Department of Information Technology Management,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_74,"Minister of Finance, Economic and Policy Development",minister,Office of Comptroller General,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_75,"Minister of Finance, Economic and Policy Development",minister,Department of Legal Affairs,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_76,"Minister of Finance, Economic and Policy Development",minister,Department of Project Management and Supervision,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_77,"Minister of Finance, Economic and Policy Development",minister,Department of Management Auditing,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_78,"Minister of Finance, Economic and Policy Development",minister,Department of Inland Revenue,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_79,"Minister of Finance, Economic and Policy Development",minister,Sri Lanka Customs,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_80,"Minister of Finance, Economic and Policy Development",minister,Department of Imports and Exports,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_81,"Minister of Finance, Economic and Policy Development",minister,Department of Excise,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_82,"Minister of Finance, Economic and Policy Development",minister,Department of Census and Statistics,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_83,"Minister of Finance, Economic and Policy Development",minister,Department of Valuation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_84,"Minister of Finance, Economic and Policy Development",minister,Department of Registrar Companies,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_85,"Minister of Finance, Economic and Policy Development",minister,Welfare Benefits Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_86,"Minister of Finance, Economic and Policy Development",minister,Department of Commerce,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_87,"Minister of Finance, Economic and Policy Development",minister,Central Bank of Sri Lanka,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_88,"Minister of Finance, Economic and Policy Development",minister,Security and Exchange Commission of Sri Lanka,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_89,"Minister of Finance, Economic and Policy Development",minister,Sri Lanka Insurance Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_90,"Minister of Finance, Economic and Policy Development",minister,Credit Information Bureau,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_91,"Minister of Finance, Economic and Policy Development",minister,National Operations Centre,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_92,"Minister of Finance, Economic and Policy Development",minister,Public Service Mutual Benefits Association,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_93,"Minister of Finance, Economic and Policy Development",minister,Lady Lochore Fund,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_94,"Minister of Finance, Economic and Policy Development",minister,Tax Appeal Commission,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_95,"Minister of Finance, Economic and Policy Development",minister,"Strike, Riot, Civil Commotion and Terrorism Fund",department,AS_DEPARTMENT,2019-12-10
2153-12_tr_96,"Minister of Finance, Economic and Policy Development",minister,Sri Lanka Accounting and Auditing Standard Monitoring Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_97,"Minister of Finance, Economic and Policy Development",minister,Public Utilities Commission of Sri Lanka,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_98,"Minister of Finance, Economic and Policy Development",minister,Institute of Policy Studies,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_99,"Minister of Finance, Economic and Policy Development",minister,Sustainable Development Council,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_100,"Minister of Finance, Economic and Policy Development",minister,Hotel Developers (Lanka) PLC (PQ 143),department,AS_DEPARTMENT,2019-12-10
2153-12_tr_101,"Minister of Finance, Economic and Policy Development",minister,National Lotteries Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_102,"Minister of Finance, Economic and Policy Development",minister,Development Lotteries Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_103,"Minister of Finance, Economic and Policy Development",minister,All State Bank and their subsidiaries and related institutions,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_104,"Minister of Finance, Economic and Policy Development",minister,Sri Lanka Export Credit Insurance Corporation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_105,"Minister of Finance, Economic and Policy Development",minister,National Insurance Trust Fund,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_106,"Minister of Finance, Economic and Policy Development",minister,Sri Lanka Insurance Corporation and its subsidiaries and affiliated companies,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_107,"Minister of Finance, Economic and Policy Development",minister,Employees' Trust Fund,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_108,"Minister of Finance, Economic and Policy Development",minister,State Resources Management Corporation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_109,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,Department of Buddhist Affairs,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_110,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,Buddhasasana Fund,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_111,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,Buddhist Renaissance Fund,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_112,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,International Buddhist Centre,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_113,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,Department of Hindu Religious and Cultural Affairs,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_114,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,Department of Christian Religious Affairs,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_115,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,Department of Muslim Religious and Cultural Affairs,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_116,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,Department of Cultural Affairs,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_117,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,Department of National Museums,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_118,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,Department of Archeology,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_119,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,Tower Hall Theatre Foundation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_120,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,Public Performance Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_121,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,National Arts Council,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_122,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,Gramodaya Folk Arts Centre,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_123,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,Ape Gama,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_124,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,Department of National Archives,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_125,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,Central Cultural Fund,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_126,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,National Film Corporation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_127,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,Galle Heritage Foundation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_128,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,Sri Lanka Foundation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_129,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,S. W. R. D. Bandaranaike National Memorial Foundation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_130,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,National Performing Arts Theatre (Nelum Pokuna),department,AS_DEPARTMENT,2019-12-10
2153-12_tr_131,"Minister of Buddhasasana, Cultural and Religious Affairs",minister,J.R. Jayawardene Centre,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_132,"Minister of Urban Development, Water Supply and Housing Facilities",minister,Urban Development Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_133,"Minister of Urban Development, Water Supply and Housing Facilities",minister,Sri Lanka Land Reclamation and Development Corporation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_134,"Minister of Urban Development, Water Supply and Housing Facilities",minister,National Physical Planning Department,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_135,"Minister of Urban Development, Water Supply and Housing Facilities",minister,National Water Supply and Drainage Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_136,"Minister of Urban Development, Water Supply and Housing Facilities",minister,Department of National Community Water Supply,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_137,"Minister of Urban Development, Water Supply and Housing Facilities",minister,Urban Settlement Development Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_138,"Minister of Urban Development, Water Supply and Housing Facilities",minister,National Housing Development Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_139,"Minister of Urban Development, Water Supply and Housing Facilities",minister,Condominium Management Authority (Common Amenities Board),department,AS_DEPARTMENT,2019-12-10
2153-12_tr_140,"Minister of Urban Development, Water Supply and Housing Facilities",minister,Housing Planning and Building Centre and its subsidiaries and affiliated companies,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_141,"Minister of Urban Development, Water Supply and Housing Facilities",minister,Building Material Corporation Limited,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_142,"Minister of Urban Development, Water Supply and Housing Facilities",minister,Department of Buildings,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_143,"Minister of Urban Development, Water Supply and Housing Facilities",minister,Department of Government Factories,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_144,"Minister of Urban Development, Water Supply and Housing Facilities",minister,Construction Industry Development Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_145,"Minister of Urban Development, Water Supply and Housing Facilities",minister,State Engineering Corporation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_146,"Minister of Urban Development, Water Supply and Housing Facilities",minister,State Development and Construction Corporation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_147,"Minister of Urban Development, Water Supply and Housing Facilities",minister,National Equipment and Machinery Organization,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_148,"Minister of Urban Development, Water Supply and Housing Facilities",minister,Ocean View Development (Pvt) Ltd,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_149,"Minister of Justice, Human Rights & Law Reforms",minister,Attorney General's Department,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_150,"Minister of Justice, Human Rights & Law Reforms",minister,Legal Draftsman's Department,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_151,"Minister of Justice, Human Rights & Law Reforms",minister,Department of Debt Conciliation Board,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_152,"Minister of Justice, Human Rights & Law Reforms",minister,Department of Government Analyst,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_153,"Minister of Justice, Human Rights & Law Reforms",minister,Office of the Registrar of the Supreme Court,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_154,"Minister of Justice, Human Rights & Law Reforms",minister,Law Commission of Sri Lanka,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_155,"Minister of Justice, Human Rights & Law Reforms",minister,Superior Courts Complex Board of Management,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_156,"Minister of Justice, Human Rights & Law Reforms",minister,Legal Aid Commission of Lanka,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_157,"Minister of Justice, Human Rights & Law Reforms",minister,Mediation Boards Commission,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_158,"Minister of Justice, Human Rights & Law Reforms",minister,Council of Legal Education,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_159,"Minister of Justice, Human Rights & Law Reforms",minister,Department of Public Trustee,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_160,"Minister of Justice, Human Rights & Law Reforms",minister,Commercial Mediation Centre of Sri Lanka,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_161,"Minister of Justice, Human Rights & Law Reforms",minister,International Arbitration Centre of Sri Lanka,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_162,"Minister of Justice, Human Rights & Law Reforms",minister,Department of Prisons,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_163,"Minister of Justice, Human Rights & Law Reforms",minister,Community Based Correction Department,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_164,"Minister of Justice, Human Rights & Law Reforms",minister,Training Schools for Youthful Offender,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_165,"Minister of Justice, Human Rights & Law Reforms",minister,Rehabilitation Commissioner General's Office,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_166,"Minister of Justice, Human Rights & Law Reforms",minister,Office for National Unity and Reconciliation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_167,"Minister of Justice, Human Rights & Law Reforms",minister,Office of Missing Persons,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_168,"Minister of Justice, Human Rights & Law Reforms",minister,Office for Reparations,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_169,Minister of Community Empowerment and Estate Infrastructure Development,minister,New Villages Development Authority for Plantation Region,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_170,Minister of Community Empowerment and Estate Infrastructure Development,minister,Estate Sector Self-Employment Revolving Fund,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_171,Minister of Community Empowerment and Estate Infrastructure Development,minister,Plantation Human Development Trust,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_172,Minister of Community Empowerment and Estate Infrastructure Development,minister,Saumyamoorthy Thondaman Memorial Foundation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_173,Minister of Community Empowerment and Estate Infrastructure Development,minister,Resettlement Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_174,Minister of Community Empowerment and Estate Infrastructure Development,minister,Gramasakthi Bureau,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_175,Minister of Foreign Relations,minister,Diplomatic Missions in abroad,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_176,Minister of Foreign Relations,minister,Lakshman Kadirgamar Institute for International Relations and Strategic Studies,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_177,Minister of Foreign Relations,minister,National Oceanic Affairs Committee Secretariat,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_178,"Minister of Skills Development, Employment and Labour Relations ",minister,Tertiary and Vocational Education Commission,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_179,"Minister of Skills Development, Employment and Labour Relations ",minister,Vocational Training Authority of Sri Lanka,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_180,"Minister of Skills Development, Employment and Labour Relations ",minister,National Apprenticeship and Industrial Training Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_181,"Minister of Skills Development, Employment and Labour Relations ",minister,Skills Development Fund Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_182,"Minister of Skills Development, Employment and Labour Relations ",minister,Ceylon German Technical Training Institute,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_183,"Minister of Skills Development, Employment and Labour Relations ",minister,Sri Lanka Institute of Printing,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_184,"Minister of Skills Development, Employment and Labour Relations ",minister,National Institute of Technical Education,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_185,"Minister of Skills Development, Employment and Labour Relations ",minister,Department of Technical Education and Training,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_186,"Minister of Skills Development, Employment and Labour Relations ",minister,Department of Labour,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_187,"Minister of Skills Development, Employment and Labour Relations ",minister,National Institute of Labour Studies,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_188,"Minister of Skills Development, Employment and Labour Relations ",minister,Employees� Provident Fund,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_189,"Minister of Skills Development, Employment and Labour Relations ",minister,National Institute for Occupational Safety and Health,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_190,"Minister of Skills Development, Employment and Labour Relations ",minister,Office of the Commissioner of Workmen�s Compensation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_191,"Minister of Skills Development, Employment and Labour Relations ",minister,Shrama Vasana Fund,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_192,"Minister of Skills Development, Employment and Labour Relations ",minister,Department of Manpower and Employment,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_193,"Minister of Skills Development, Employment and Labour Relations ",minister,Sri Lanka Job Net Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_194,"Minister of Skills Development, Employment and Labour Relations ",minister,Sri Lanka Foreign Employment Bureau,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_195,"Minister of Skills Development, Employment and Labour Relations ",minister,Sri Lanka Foreign Employment Agency,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_196,"Minister of Skills Development, Employment and Labour Relations ",minister,National Productivity Secretariat,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_197,Minister of Fisheries & Aquatic Resources,minister,Department of Fisheries and Aquatic Resources,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_198,Minister of Fisheries & Aquatic Resources,minister,National Aquaculture Development Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_199,Minister of Fisheries & Aquatic Resources,minister,Ceylon Fisheries Harbour Corporation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_200,Minister of Fisheries & Aquatic Resources,minister,Cey-Nor Foundation Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_201,Minister of Fisheries & Aquatic Resources,minister,Sri Lanka Fisheries Corporation,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_202,Minister of Fisheries & Aquatic Resources,minister,National Aquatic Resources Research and Development Agency,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_203,Minister of Fisheries & Aquatic Resources,minister,North Sea Ltd.,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_204,Minister of Women & Child Affairs and Social Security,minister,Sri Lanka Women�s Bureau,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_205,Minister of Women & Child Affairs and Social Security,minister,National Committee on Women,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_206,Minister of Women & Child Affairs and Social Security,minister,Department of Probation and Childcare Services,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_207,Minister of Women & Child Affairs and Social Security,minister,National Child Protection Authority,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_208,Minister of Women & Child Affairs and Social Security,minister,Children�s Secretariat,department,AS_DEPARTMENT,2019-12-10
2153-12_tr_209,Minister of Women & Child Affairs and Social Security,minister,National Social Development Institute,department,AS_DEPARTMENT,2019-12-10
